variant,family,holdings,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,pool_size_mean,pool_size_min,pool_size_max,membership_changes,membership_review_events,candidate_day_rate,final_members,return_2018_2020,mdd_2018_2020,return_2021_2022,mdd_2021_2022,return_2023_2024,mdd_2023_2024,return_2025_2026,mdd_2025_2026,portfolio_overlap_vs_primary,portfolio_overlap_vs_core45,target_agreement_vs_primary,target_agreement_vs_core45,membership_jaccard_vs_primary,raw_review_passes
primary_leave_one__512660.SH,primary_leave_one,1,4.247567041033785,0.228007551009755,0.20879579196637227,1.1256217261800217,1.921128464428552,-0.31958764829999087,0.7134429388075995,19.518225767157702,213.0,0.6183014682582266,8286.943340252492,41179.63185721098,0.0,0.0,0.0,41.0,0.015,8149.520547945263,2948.0,1302.9199999999967,19.85706993363961,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.6755632560086471,-0.14190711462285177,-0.06833229678719333,-0.18242347610074816,0.005328677022114592,-0.2612312805196466,2.3437057805740906,-0.1253284812954789,0.930066360387953,0.5211842776927004,0.930066360387953,0.5211842776927004,0.9582920375403162,413.0
primary_leave_one__512690.SH,primary_leave_one,1,3.162263400971863,0.19325543157311698,0.21752082715364476,0.9518158832083327,1.6142932739619615,-0.47999587129339005,0.4026189455596225,20.85229452438758,222.0,0.6316946588184144,7839.995892940991,37901.85569892347,0.0,0.0,0.0,42.0,0.015,7134.328767123287,2948.0,1144.6499999999987,19.981623277182237,4,41,41,14,0.39356814701378257,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.3020304819117635,-0.379531422460506,-0.1023242473461029,-0.2634281385855992,2.5442598240471233,-0.1253346750341513,0.9157733537519143,0.50944359367024,0.9157733537519143,0.50944359367024,0.9750097506592544,415.0
primary_leave_one__512760.SH,primary_leave_one,1,3.7128226052651367,0.2117635452625497,0.21893022967836895,1.0202323329984038,1.7217133252024985,-0.3691504911576873,0.5736509914924974,21.263761802870306,235.0,0.6275721364099656,9119.12613415819,44142.5171626979,0.0,0.0,0.0,51.0,0.015,8022.000000000001,2948.0,1277.3799999999987,19.981623277182237,4,41,41,14,0.3961204696273609,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.16360239464776083,-0.2578641163591143,-0.020798604371531915,-0.26425309503838856,2.0700696674426515,-0.20690677861129536,0.9872383869321082,0.5359877488514548,0.9872383869321082,0.5359877488514548,0.9750097506592544,415.0
primary_leave_one__512800.SH,primary_leave_one,1,3.0997257130129237,0.19101936657440333,0.21574218267929135,0.9489901135341774,1.5961259938476315,-0.3626089677781352,0.5267916227909726,21.61651864811593,233.0,0.6138233433091448,9259.040314681419,43898.11147697028,0.0,0.0,0.0,46.0,0.015,8233.150684931508,2948.0,1306.07,19.797345584481878,4,41,41,13,0.38437978560490044,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.9129774301151632,-0.14190711462285177,-0.11530539105861759,-0.24293666451716767,-0.02861014224322611,-0.2606555866902852,1.493779267994928,-0.23829607848505818,0.8820826952526799,0.46401225114854516,0.8820826952526799,0.46401225114854516,0.9463471677087695,412.0
primary_leave_one__512980.SH,primary_leave_one,1,4.982764930313223,0.24811974248540425,0.22270654778864316,1.1443339075355898,1.9852956710831386,-0.3240627731486243,0.7656533333793621,20.87721313786463,230.0,0.6512580545805073,9581.493577438445,46298.57423168781,0.0,0.0,0.0,48.0,0.015,8084.17808219178,2948.0,1292.5000000000034,20.045431342521695,4,41,41,14,0.40428790199081166,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.0926510973170368,-0.24741506441168448,0.002098359227355129,-0.25175831385740066,2.5105018993674744,-0.125333732651701,0.9448698315467075,0.5283307810107197,0.9448698315467075,0.5283307810107197,0.9803270894375428,416.0
primary_leave_one__513030.SH,primary_leave_one,1,4.918444504619462,0.24644934334755364,0.21636880217667667,1.1651026083232365,2.0167285947862497,-0.3953452657192231,0.6233774999156905,21.5745833050905,240.0,0.624193213820301,9468.606137095125,45723.62186995265,0.0,0.0,0.0,52.0,0.015,8456.219178082145,2948.0,1355.8199999999963,20.475752935171005,4,41,41,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.512968374797289,-0.12533319616686045,0.9994895354772844,0.5375191424196019,0.9994895354772844,0.5375191424196019,0.9967078299091895,423.0
primary_leave_one__513090.SH,primary_leave_one,1,4.551762247115032,0.23661117074871485,0.21651620659706802,1.1264678468141347,1.9329007468492787,-0.37257127432932136,0.6350762580251172,21.611164564976068,242.0,0.6315972978569482,9468.51816560058,45961.50115227519,0.0,0.0,0.0,54.0,0.015,8166.164383561647,2948.0,1311.1800000000023,20.10515569167943,4,41,41,14,0.40428790199081166,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.08325690074748349,-0.26121153435376765,2.4211351690161234,-0.12533915896435877,0.9867279224093926,0.5303726391015824,0.9867279224093926,0.5303726391015824,0.9840598612599011,417.0
primary_leave_one__513130.SH,primary_leave_one,1,5.528510661787564,0.2616923770723292,0.21960212905883486,1.2085222018670458,2.11069592330666,-0.3007004877697409,0.8702758649088661,21.110992458381784,244.0,0.6261319620793618,9925.174755456965,47961.63642987547,0.0,0.0,0.0,60.0,0.015,8795.013698630106,2948.0,1411.0000000000043,20.229198570699335,4,41,41,14,0.4032669729453803,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.24968411263065637,-0.13661942342130962,2.4872630456151734,-0.1253424562575527,0.9857069933639612,0.5370086778968862,0.9857069933639612,0.5370086778968862,0.9897172455044082,419.0
primary_leave_one__513200.SH,primary_leave_one,1,2.5670107155191157,0.17065565661604953,0.21255648762424326,0.8757143091229241,1.4725406439528248,-0.42853725202743886,0.3982282889262626,21.619810655607097,230.0,0.6157617281821471,8575.819050215872,40369.48923727154,0.0,0.0,0.0,42.0,0.015,7664.301369863025,2948.0,1219.8499999999997,20.352220520673814,4,41,41,14,0.40275650842266464,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,1.367373396335104,-0.23022517175979462,0.9647779479326187,0.5038284839203675,0.9647779479326187,0.5038284839203675,0.9934518940345707,421.0
primary_leave_one__513310.SH,primary_leave_one,1,2.9945769280267323,0.1871914543319757,0.20410872698504387,0.9746529697510876,1.6621618666055558,-0.3953452657192231,0.47348854422584724,22.504284408969816,250.0,0.6207423259483277,10101.827556838109,49160.69756760117,0.0,0.0,0.0,55.0,0.015,8570.835616438302,2948.0,1372.9500000000025,20.416028586013272,4,41,41,14,0.40837161817253703,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,1.371032187241077,-0.12533230360464265,0.958141909137315,0.49821337417049516,0.958141909137315,0.49821337417049516,0.9951764363410425,422.0
primary_leave_one__513500.SH,primary_leave_one,1,5.141057780651529,0.25216455281742745,0.2240637282825787,1.153959254761037,1.961461652446764,-0.2917533258034021,0.8643073806375338,21.643687074473306,209.0,0.6142561138436725,9528.016339106522,43077.26913141132,0.0,0.0,0.0,25.0,0.015,8460.246575342491,2948.0,1349.6300000000056,19.85706993363961,4,41,41,14,0.40377743746809597,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8338475803332024,-0.14190711462285177,-0.1529993476365965,-0.24576908310195922,0.028554337212736147,-0.2277635660711419,2.843872398563168,-0.16277171356023135,0.8764675855028076,0.5206738131699847,0.8764675855028076,0.5206738131699847,0.9582920375403162,413.0
primary_leave_one__513520.SH,primary_leave_one,1,4.930572882637472,0.2467655296061022,0.21636096115413916,1.166355441895636,2.0187685392852504,-0.3953452657192231,0.6241772723828612,21.574537723720642,240.0,0.6236783004375168,9471.051996328468,45733.405217303014,0.0,0.0,0.0,52.0,0.015,8475.246575342424,2948.0,1360.1700000000035,20.416028586013272,4,41,41,14,0.3961204696273609,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.5201673285733364,-0.12533319616686045,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9951764363410425,422.0
primary_leave_one__513530.SH,primary_leave_one,1,4.610634330103849,0.23822837811992836,0.21563530988023957,1.1364681378674106,1.9597578987392894,-0.3953452657192231,0.6025831058999446,21.5754957273294,238.0,0.6237990005003975,9382.868514435802,45363.055060440274,0.0,0.0,0.0,51.0,0.015,8359.684931506798,2948.0,1337.9900000000005,20.475752935171005,4,41,41,14,0.4017355793772333,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.3302637118288034,-0.12532838379081435,0.9974476773864216,0.5344563552833078,0.9974476773864216,0.5344563552833078,0.9967078299091895,423.0
primary_leave_one__515050.SH,primary_leave_one,1,1.384360083113207,0.11366725316673887,0.17196030932671352,0.7359868823212985,1.1944119239194302,-0.29699067682299485,0.38273003847351095,20.6318495261506,220.0,0.5855920070064135,8737.207333509861,42574.91170207145,0.0,0.0,0.0,41.0,0.015,8787.821917808255,2948.0,1397.1299999999972,20.045431342521695,4,41,41,14,0.4032669729453803,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.12495085399452821,-0.22973663138243594,0.02193004281905342,-0.21019370749787658,0.42255862473830486,-0.09943415276028489,0.8943338437978561,0.45788667687595713,0.8943338437978561,0.45788667687595713,0.9803270894375428,416.0
primary_leave_one__515210.SH,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.10515569167943,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9840598612599011,417.0
primary_leave_one__515220.SH,primary_leave_one,1,2.6572007790943957,0.17428296671367383,0.19951026515875922,0.9356132660210529,1.5763410171296268,-0.37062447698972156,0.47024138321686504,21.817922519456122,230.0,0.612148681145103,9510.266510197644,46133.424691606175,0.0,0.0,0.0,44.0,0.015,8695.109589041089,2948.0,1389.4699999999996,20.10515569167943,4,41,41,14,0.4058192955589586,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.16839291918224786,-0.2627007139024341,-0.018527438601058543,-0.26122052344419644,1.390586181828628,-0.12534072714007205,0.9377233282286881,0.5017866258295048,0.9377233282286881,0.5017866258295048,0.9840598612599011,417.0
primary_leave_one__515790.SH,primary_leave_one,1,4.345346156975037,0.2308196693719453,0.21590738143265326,1.106432267152319,1.9055310762635032,-0.3953452657192231,0.5838432615400914,21.616999340911224,237.0,0.6329215748106368,9349.395176312462,44591.80765139577,0.0,0.0,0.0,48.0,0.015,7869.369863013686,2948.0,1246.2100000000025,20.168963757018886,4,41,41,14,0.4002041858090863,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.5476288958619393,-0.12532867120639468,0.9897907095456866,0.5288412455334355,0.9897907095456866,0.5288412455334355,0.9870983405617799,418.0
primary_leave_one__516020.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__516150.SH,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.229198570699335,4,41,41,14,0.40275650842266464,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9897172455044082,419.0
primary_leave_one__516970.SH,primary_leave_one,1,4.257546375458646,0.22829664952169382,0.2149652072642979,1.1004235441927066,1.8919751546929262,-0.3953452657192231,0.5774614477964475,21.36975994451739,232.0,0.6239176999923086,9123.228335574116,43668.24030424474,0.0,0.0,0.0,46.0,0.015,8170.520547945221,2948.0,1301.5700000000031,20.229198570699335,4,41,41,14,0.3991832567636549,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.005792724218218748,-0.2614461244673828,2.489357451354745,-0.12532867120639468,0.9989790709545686,0.5380296069423175,0.9989790709545686,0.5380296069423175,0.9897172455044082,419.0
primary_leave_one__518880.SH,primary_leave_one,1,3.088660513202414,0.1906206171583762,0.23274566511636077,0.8939414081190852,1.5578301111810942,-0.47887766294816725,0.39805702355135447,20.15621245149629,208.0,0.5606160246875163,7082.370920408498,35279.67960007488,0.0,0.0,0.0,35.0,0.015,7687.972602739736,2948.0,1232.9000000000062,19.609494640122513,3,41,42,14,0.31955079122001023,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.5748245641536991,-0.11145109419944399,-0.2774579241662396,-0.3947120981660527,0.30855455320765635,-0.3197634490745529,1.7459580377745962,-0.20684659477960887,0.7585502807554875,0.5375191424196019,0.7585502807554875,0.5375191424196019,0.8993844316189277,407.0
primary_leave_one__560280.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
primary_leave_one__561360.SH,primary_leave_one,1,4.844193422188861,0.2445011521254974,0.2164155828396098,1.157385977255859,2.0034257134764224,-0.3953452657192231,0.618449677601916,21.574607847891105,240.0,0.6247085115181443,9453.584521206962,45663.53533798455,0.0,0.0,0.0,52.0,0.015,8420.013698630104,2948.0,1348.819999999998,20.609494640122513,4,42,42,14,0.4012251148545176,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516150.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|512980.SH|513520.SH|513030.SH,0.8743386362873236,-0.14190711462285177,-0.20075283595501592,-0.29138938768186484,0.12461579334202177,-0.2614461244673828,2.4688956958747146,-0.12533319616686045,1.0,0.5370086778968862,1.0,0.5370086778968862,1.0,427.0
