date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-05,159915.SZ,宽基,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.0,0.0,,,0.2222222222222222,0.4444444444444444
2024-01-05,159941.SZ,美股,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.0,0.0,,,0.2222222222222222,0.4444444444444444
2024-01-05,159981.SZ,商品,1,26892.0,1.0,29,1171290.0,0.034482758620689655,0.022959301283200572,False,0,,0.0,9.0,-0.8,,,0.5222222222222223,0.5544444444444444
2024-01-05,159985.SZ,商品,1,26892.0,1.0,29,1171290.0,0.034482758620689655,0.022959301283200572,False,0,,0.0,9.333333333333334,-0.8064516129032258,,,0.5222222222222223,0.5544444444444444
2024-01-05,159996.SZ,消费农业,3,104720.0,0.6666666666666666,29,1171290.0,0.10344827586206896,0.08940569799110383,False,0,,0.0,4.666666666666667,-0.2941176470588236,,,0.8,0.5766666666666667
2024-01-05,510300.SH,宽基,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.0,0.0,,,0.2222222222222222,0.4444444444444444
2024-01-05,510500.SH,宽基,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.0,0.0,,,0.2222222222222222,0.4444444444444444
2024-01-05,510630.SH,消费农业,4,105808.0,0.75,29,1171290.0,0.13793103448275862,0.09033458835984257,False,0,,0.0,5.666666666666667,-0.25,,,0.8888888888888888,0.6027777777777779
2024-01-05,510880.SH,风格红利,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.3333333333333333,-0.25,,,0.2222222222222222,0.4444444444444444
2024-01-05,512010.SH,医药医疗,2,32260.0,1.0,29,1171290.0,0.06896551724137931,0.027542282440727744,False,0,,0.0,3.0,-0.25,,,0.6777777777777778,0.5855555555555555
2024-01-05,512040.SH,风格红利,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.3333333333333333,-0.25,,,0.2222222222222222,0.4444444444444444
2024-01-05,512070.SH,金融地产,1,28429.0,1.0,29,1171290.0,0.034482758620689655,0.024271529680950064,False,0,,0.0,1.3333333333333333,-0.1428571428571428,,,0.5222222222222223,0.5544444444444444
2024-01-05,512100.SH,宽基,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,0.0,0.0,,,0.2222222222222222,0.4444444444444444
2024-01-05,512200.SH,金融地产,1,28429.0,1.0,29,1171290.0,0.034482758620689655,0.024271529680950064,False,0,,0.0,1.0,0.0,,,0.5222222222222223,0.5544444444444444
2024-01-05,512400.SH,周期资源,2,206256.0,0.5,29,1171290.0,0.06896551724137931,0.17609302563839868,False,0,,0.0,6.0,-0.5714285714285714,,,0.6777777777777778,0.5355555555555556
2024-01-05,512660.SH,高端制造,8,226369.0,0.875,29,1171290.0,0.27586206896551724,0.19326469106711403,False,0,,0.0,11.666666666666666,-0.2894736842105263,,,0.9555555555555556,0.6286111111111111
