date,baseline,rank_2d,gap5_2d,combined5_1d,combined5_2d,combined5_3d,combined8_2d,combined10_2d,combined5_roc3_2d
2023-04-24,135341.65948648186,135341.65948648186,120195.2314823812,127359.82243646152,135341.65948648186,135341.65948648186,135341.65948648186,135341.65948648186,135341.65948648186
2023-04-25,135345.85743168733,135345.85743168733,120198.96298923052,127363.7716145437,135345.85743168733,135345.85743168733,135345.85743168733,135345.85743168733,135345.85743168733
2023-04-26,135350.0553768928,135350.0553768928,120202.69449607984,127367.72079262589,135350.0553768928,135350.0553768928,135350.0553768928,135350.0553768928,135350.0553768928
2023-04-27,135354.25332209826,135354.25332209826,120206.42600292916,127371.66997070807,135354.25332209826,135354.25332209826,135354.25332209826,135354.25332209826,135354.25332209826
2023-04-28,135358.45126730372,135358.45126730372,120210.15750977848,127375.61914879025,135358.45126730372,135358.45126730372,135358.45126730372,135358.45126730372,135358.45126730372
2023-05-04,139181.49907370994,139181.49907370994,123607.59950303036,130974.63899297394,139181.49907370994,139181.49907370994,139181.49907370994,139181.49907370994,139181.49907370994
2023-05-05,140615.1050307412,140615.1050307412,124881.60479687649,132324.2446009604,140615.1050307412,140615.1050307412,140615.1050307412,140615.1050307412,140615.1050307412
2023-05-08,145274.29692527244,145274.29692527244,129022.09759377438,136710.43697042146,145274.29692527244,145274.29692527244,145274.29692527244,145274.29692527244,145274.29692527244
2023-05-09,143328.7036635537,143328.7036635537,127293.10358189541,134878.84331388155,143328.7036635537,143328.7036635537,143328.7036635537,143328.7036635537,143328.7036635537
2023-05-10,139847.09965964744,139847.09965964744,124199.10002373654,131601.23954457918,139847.09965964744,139847.09965964744,139847.09965964744,139847.09965964744,139847.09965964744
2023-05-11,139488.70122214744,139488.70122214744,123880.60141228634,131263.84101552644,139488.70122214744,139488.70122214744,139488.70122214744,139488.70122214744,139488.70122214744
2023-05-12,138823.10063620994,138823.10063620994,123289.10089158016,130637.2404639212,138823.10063620994,138823.10063620994,138823.10063620994,138823.10063620994,138823.10063620994
2023-05-15,138464.70219870994,138464.70219870994,122970.60228012997,130299.84193486847,138464.70219870994,138464.70219870994,138464.70219870994,138464.70219870994,138464.70219870994
2023-05-16,137440.70317527244,137440.70317527244,122060.6031479736,129335.84285421051,137440.70317527244,137440.70317527244,137440.70317527244,137440.70317527244,137440.70317527244
2023-05-17,136775.10258933494,136775.10258933494,121469.10262726742,128709.24230260529,136775.10258933494,136775.10258933494,136775.10258933494,136775.10258933494,136775.10258933494
2023-05-18,138208.69633933494,138208.69633933494,122743.0970730682,130058.83641881622,138208.69633933494,138208.69633933494,138208.69633933494,138208.69633933494,138208.69633933494
2023-05-19,136007.0972182412,136007.0972182412,120786.59785412747,127986.23724622406,136007.0972182412,136007.0972182412,136007.0972182412,136007.0972182412,136007.0972182412
2023-05-22,135495.09770652244,135495.09770652244,120331.59828804928,127504.23770589508,135495.09770652244,135495.09770652244,135495.09770652244,135495.09770652244,135495.09770652244
2023-05-23,133549.5044448037,133549.5044448037,118602.60427617031,125672.64404935516,133549.5044448037,133549.5044448037,133549.5044448037,133549.5044448037,133549.5044448037
2023-05-24,131399.10161277244,131399.10161277244,116691.6017594238,123648.24138326324,131399.10161277244,131399.10161277244,131399.10161277244,131399.10161277244,131399.10161277244
2023-05-25,130997.89699181054,130997.89699181054,116335.06249665492,123270.54484556083,130997.89699181054,130997.89699181054,130997.89699181054,130997.89699181054,130997.89699181054
2023-05-26,131001.93945756397,131001.93945756397,116338.6696199426,123274.36964008138,131001.93945756397,131001.93945756397,131001.93945756397,131001.93945756397,131001.93945756397
2023-05-29,131016.78014249548,131016.78014249548,116351.81098980561,123288.30402364302,131016.78014249548,131016.78014249548,131016.78014249548,131016.78014249548,131016.78014249548
2023-05-30,131020.85370413931,131020.85370413931,116355.41811309328,123292.12881816358,131020.85370413931,131020.85370413931,131020.85370413931,131020.85370413931,131020.85370413931
2023-05-31,130261.36297029738,130261.36297029738,115680.9406897978,122577.59495363725,130261.36297029738,130261.36297029738,130261.36297029738,130261.36297029738,130261.36297029738
2023-06-01,130447.1716527391,130447.1716527391,115845.94840025465,122752.4031220485,130447.1716527391,130447.1716527391,130447.1716527391,130447.1716527391,130447.1716527391
2023-06-02,131190.36208433396,131190.36208433396,116505.9399030165,123451.5941201259,131190.36208433396,131190.36208433396,131190.36208433396,131190.36208433396,131190.36208433396
2023-06-05,133605.76421064622,133605.76421064622,118650.94179129164,125723.99612055314,133605.76421064622,133605.76421064622,133605.76421064622,133605.76421064622,133605.76421064622
2023-06-06,133141.26465362794,133141.26465362794,118238.4421846823,125286.99653730882,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794
2023-06-07,133791.57289308793,133791.57289308793,118815.94950174849,125898.8042889644,133791.57289308793,133791.57289308793,133791.57289308793,133791.57289308793,133791.57289308793
2023-06-08,133141.26465362794,133141.26465362794,118238.4421846823,125286.99653730882,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794,133141.26465362794
2023-06-09,133884.46615976578,133884.46615976578,118898.44352221052,125986.19795427812,133884.46615976578,133884.46615976578,133884.46615976578,133884.46615976578,133884.46615976578
2023-06-12,134999.26288170106,134999.26288170106,119888.44061111967,127034.99487028611,134999.26288170106,134999.26288170106,134999.26288170106,134999.26288170106,134999.26288170106
2023-06-13,136671.46350187546,136671.46350187546,121373.44116186659,128608.19545374406,136671.46350187546,136671.46350187546,136671.46350187546,136671.46350187546,136671.46350187546
2023-06-14,137135.96305889374,137135.96305889374,121785.94076847595,129045.1950369884,137135.96305889374,137135.96305889374,137135.96305889374,137135.96305889374,137135.96305889374
2023-06-15,136764.36784309632,136764.36784309632,121455.94501709501,128695.59953794969,136764.36784309632,136764.36784309632,136764.36784309632,136764.36784309632,136764.36784309632
2023-06-16,137879.1645650316,137879.1645650316,122445.94210600416,129744.39645395768,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316
2023-06-19,137879.1645650316,137879.1645650316,122445.94210600416,129744.39645395768,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316,137879.1645650316
2023-06-20,138157.86651415116,138157.86651415116,122693.44383692305,130006.59828768266,138157.86651415116,138157.86651415116,138157.86651415116,138157.86651415116,138157.86651415116
2023-06-21,137743.55151260277,137743.55151260277,122325.51070852969,129616.81216136049,137743.55151260277,137743.55151260277,137743.55151260277,137743.55151260277,137743.55151260277
2023-06-26,137770.33219753427,137770.33219753427,122349.35920168037,129642.02901067556,137770.33219753427,137770.33219753427,137770.33219753427,137770.33219753427,137770.33219753427
2023-06-27,137774.59233452057,137774.59233452057,122353.15290031051,129646.04038053857,137774.59233452057,137774.59233452057,137774.59233452057,137774.59233452057,137774.59233452057
2023-06-28,137778.85247150686,137778.85247150686,122356.94659894065,129650.05175040159,137778.85247150686,137778.85247150686,137778.85247150686,137778.85247150686,137778.85247150686
2023-06-29,137783.11260849316,137783.11260849316,122360.74029757078,129654.0631202646,137783.11260849316,137783.11260849316,137783.11260849316,137783.11260849316,137783.11260849316
2023-06-30,137787.37274547946,137787.37274547946,122364.53399620092,129658.07449012762,137787.37274547946,137787.37274547946,137787.37274547946,137787.37274547946,137787.37274547946
2023-07-03,137802.89315643837,137802.89315643837,122378.35509209133,129672.68859971665,137802.89315643837,137802.89315643837,137802.89315643837,137802.89315643837,137802.89315643837
2023-07-04,137807.15329342466,137807.15329342466,122382.14879072146,129676.69996957967,137807.15329342466,137807.15329342466,137807.15329342466,137807.15329342466,137807.15329342466
2023-07-05,137811.41343041096,137811.41343041096,122385.9424893516,129680.71133944269,137811.41343041096,137811.41343041096,137811.41343041096,137811.41343041096,137811.41343041096
2023-07-06,137916.07656399487,137916.07656399487,122490.13918457934,129785.12570590331,137916.07656399487,137916.07656399487,137916.07656399487,137916.07656399487,137916.07656399487
2023-07-07,137514.7657557592,137514.7657557592,122088.33084209712,129383.53503465396,137514.7657557592,137514.7657557592,137514.7657557592,137514.7657557592,137514.7657557592
2023-07-10,137782.8295878212,137782.8295878212,122284.3420818529,129613.77154518935,137782.8295878212,137782.8295878212,137782.8295878212,137782.8295878212,137782.8295878212
2023-07-11,138400.23390567704,138400.23390567704,122831.5459087572,130194.27560498091,138400.23390567704,138400.23390567704,138400.23390567704,138400.23390567704,138400.23390567704
2023-07-12,140664.03338230058,140664.03338230058,124837.94544489,132322.77511288496,140664.03338230058,140664.03338230058,140664.03338230058,140664.03338230058,140664.03338230058
2023-07-13,139635.0425413887,139635.0425413887,123925.95356256579,131355.28372456404,139635.0425413887,139635.0425413887,139635.0425413887,139635.0425413887,139635.0425413887
2023-07-14,139703.6375693123,139703.6375693123,123986.7491558275,131419.77904965254,139703.6375693123,139703.6375693123,139703.6375693123,139703.6375693123,139703.6375693123
2023-07-17,141075.63626087114,141075.63626087114,125202.74799615954,132709.77781941267,141075.63626087114,141075.63626087114,141075.63626087114,141075.63626087114,141075.63626087114
2023-07-18,141281.4377001564,141281.4377001564,125385.1492717943,132903.27917267653,141281.4377001564,141281.4377001564,141281.4377001564,141281.4377001564,141281.4377001564
2023-07-19,144505.63298976823,144505.63298976823,128242.74509698962,135934.774743813,144505.63298976823,144505.63298976823,144505.63298976823,144505.63298976823,144505.63298976823
2023-07-20,145534.64018619462,145534.64018619462,129154.75147516344,136902.28151013228,145534.64018619462,145534.64018619462,145534.64018619462,145534.64018619462,145534.64018619462
2023-07-21,144299.83155048295,144299.83155048295,128060.34382135485,135741.27339054915,144299.83155048295,144299.83155048295,144299.83155048295,144299.83155048295,144299.83155048295
2023-07-24,144574.24437320634,144574.24437320634,128303.55518610094,135999.28544689986,144574.24437320634,144574.24437320634,144574.24437320634,144574.24437320634,144574.24437320634
2023-07-25,147249.6303728859,147249.6303728859,130674.74277765368,138514.77228333327,147249.6303728859,147249.6303728859,147249.6303728859,147249.6303728859,147249.6303728859
2023-07-26,148278.6375693123,148278.6375693123,131586.7491558275,139482.27904965254,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123
2023-07-27,149993.6441115181,149993.6441115181,133106.75495416735,141094.78520085188,149993.6441115181,149993.6441115181,149993.6441115181,149993.6441115181,149993.6441115181
2023-07-28,148278.6375693123,148278.6375693123,131586.7491558275,139482.27904965254,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123,148278.6375693123
2023-07-31,147592.63822353288,147592.63822353288,130978.74973566149,138837.27966477248,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288
2023-08-01,149101.8433264534,149101.8433264534,132316.35425836657,140256.28446270796,149101.8433264534,149101.8433264534,149101.8433264534,149101.8433264534,149101.8433264534
2023-08-02,149444.83482158586,149444.83482158586,132620.34672052477,140578.77646614882,149444.83482158586,149444.83482158586,149444.83482158586,149444.83482158586,149444.83482158586
2023-08-03,147729.84463489457,147729.84463489457,131100.35541803454,138966.28569294783,147729.84463489457,147729.84463489457,147729.84463489457,147729.84463489457,147729.84463489457
2023-08-04,149239.03338230058,149239.03338230058,132437.94544489,140385.27511288496,149239.03338230058,149239.03338230058,149239.03338230058,149239.03338230058,149239.03338230058
2023-08-07,147592.63822353288,147592.63822353288,130978.74973566149,138837.27966477248,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288,147592.63822353288
2023-08-08,146975.23390567704,146975.23390567704,130431.5459087572,138256.7756049809,146975.23390567704,146975.23390567704,146975.23390567704,146975.23390567704,146975.23390567704
2023-08-09,150062.2391394417,150062.2391394417,133167.55054742907,141159.28052594038,150062.2391394417,150062.2391394417,150062.2391394417,150062.2391394417,150062.2391394417
2023-08-10,150268.04057872697,150268.04057872697,133349.95182306384,141352.78187920424,150268.04057872697,150268.04057872697,150268.04057872697,150268.04057872697,150268.04057872697
2023-08-11,151365.64280307695,151365.64280307695,134322.75379449938,142384.783970612,151365.64280307695,151365.64280307695,151365.64280307695,151365.64280307695,151365.64280307695
