,mixed_False,mixed_True,uniform_keyword_False,uniform_keyword_True
2024-05-27,187730.75146935464,207246.53465139368,187730.75146935464,207246.53465139368
2024-05-28,190641.54138825418,210459.42352401713,190641.54138825418,210459.42352401713
2024-05-29,188803.14679406167,208430.22949087122,188803.14679406167,208430.22949087122
2024-05-30,183747.5479628849,202849.93078100184,183747.5479628849,202849.93078100184
2024-05-31,184360.34007332803,203526.32207262018,184360.34007332803,203526.32207262018
2024-06-03,185892.35687516214,205217.34061824778,185892.35687516214,205217.34061824778
2024-06-04,184973.1504466343,204202.7335225294,184973.1504466343,204202.7335225294
2024-06-05,182368.75658295632,201328.04029571512,182368.75658295632,201328.04029571512
2024-06-06,184053.94401810647,203188.126426811,184053.94401810647,203188.126426811
2024-06-07,184513.5472323704,203695.4299746702,184513.5472323704,203695.4299746702
2024-06-11,178385.5530764866,196931.43642532328,178385.5530764866,196931.43642532328
2024-06-12,177352.99655121728,195882.66047101346,177352.99655121728,195882.66047101346
2024-06-13,178276.83630158516,196729.32498293824,178276.83630158516,196729.32498293824
2024-06-14,177684.30107225073,196289.52377343085,177684.30107225073,196289.52377343085
2024-06-17,178504.31984056128,197043.78793812182,178504.31984056128,197043.78793812182
2024-06-18,180800.30983079565,199579.17688465503,180800.30983079565,199579.17688465503
2024-06-19,180800.30983079565,199579.17688465503,180800.30983079565,199579.17688465503
2024-06-20,181784.31671250952,200665.78448391345,181784.31671250952,200665.78448391345
2024-06-21,179488.30717195166,198130.3739485779,179488.30717195166,198130.3739485779
2024-06-24,178832.3156176914,197405.98327494052,178832.3156176914,197405.98327494052
2024-06-25,176700.31374086035,195051.6812024155,176700.31374086035,195051.6812024155
2024-06-26,179488.30717195166,198130.3739485779,179488.30717195166,198130.3739485779
2024-06-27,179324.31905854834,197949.28707456973,179324.31905854834,197949.28707456973
2024-06-28,181620.3090487827,200484.67602110293,181620.3090487827,200484.67602110293
2024-07-01,181292.3132716526,200122.48068428424,181292.3132716526,200122.48068428424
2024-07-02,181620.3090487827,200484.67602110293,181620.3090487827,200484.67602110293
2024-07-03,185556.3170253147,204831.0848293343,185556.3170253147,204831.0848293343
2024-07-04,186212.30857957495,205555.47550297168,186212.30857957495,205555.47550297168
2024-07-05,187688.31890214572,207185.38690185928,187688.31890214572,207185.38690185928
2024-07-08,189492.3054515232,209177.4720487633,189492.3054515232,209177.4720487633
2024-07-09,190312.30466951025,210082.9711852112,190312.30466951025,210082.9711852112
2024-07-10,188836.31389726294,208453.0813751259,188836.31389726294,208453.0813751259
2024-07-11,191132.30388749728,210988.4703216591,191132.30388749728,210988.4703216591
2024-07-12,184080.3067027439,203201.17343044665,184080.3067027439,203201.17343044665
2024-07-15,189328.31733811987,208996.38517475512,189328.31733811987,208996.38517475512
2024-07-16,189000.30201066626,208634.1682491341,189000.30201066626,208634.1682491341
2024-07-17,187032.307797562,206460.97463941958,187032.307797562,206460.97463941958
2024-07-18,183916.31858934058,203020.08655643847,183916.31858934058,203020.08655643847
2024-07-19,181128.30560792578,199941.37222147372,181128.30560792578,199941.37222147372
2024-07-22,180800.30983079565,199579.17688465503,180800.30983079565,199579.17688465503
2024-07-23,182369.2442085933,201311.66697417782,182369.2442085933,201311.66697417782
2024-07-24,180990.74552323335,199789.16842614696,180990.74552323335,199789.16842614696
2024-07-25,175752.44175459855,194003.6642638354,175752.44175459855,194003.6642638354
2024-07-26,173488.68161408178,191589.17019638838,173488.68161408178,191589.17019638838
2024-07-29,174179.55937482635,192358.65771501572,174179.55937482635,192358.65771501572
2024-07-30,172331.8047748796,190234.40078693547,172331.8047748796,190234.40078693547
2024-07-31,171792.196388854,189589.3118569948,171792.196388854,189589.3118569948
2024-08-01,172061.3929230108,189886.40803195018,172061.3929230108,189886.40803195018
2024-08-02,171253.78727497003,188995.1017985441,171253.78727497003,188995.1017985441
2024-08-05,169638.59202445886,187212.50704027194,169638.59202445886,187212.50704027194
2024-08-06,168023.3967739477,185429.91228199977,168023.3967739477,185429.91228199977
2024-08-07,168292.5933081045,185727.00845695514,168292.5933081045,185727.00845695514
2024-08-08,167771.4860418382,185151.89341680758,167771.4860418382,185151.89341680758
2024-08-09,167776.6790555368,185157.64615653362,167776.6790555368,185157.64615653362
2024-08-12,167795.5980966327,185178.6043757117,167795.5980966327,185178.6043757117
2024-08-13,167800.7911103313,185184.35711543774,167800.7911103313,185184.35711543774
2024-08-14,167805.98412402993,185190.10985516378,167805.98412402993,185190.10985516378
2024-08-15,167811.17713772855,185195.86259488983,167811.17713772855,185195.86259488983
2024-08-16,167816.37015142717,185201.61533461587,167816.37015142717,185201.61533461587
2024-08-19,167918.7425398854,185314.81146403655,167918.7425398854,185314.81146403655
2024-08-20,167918.7425398854,185314.81146403655,167918.7425398854,185314.81146403655
2024-08-21,168648.34764242446,186121.217103685,168648.34764242446,186121.217103685
2024-08-22,168222.7350020436,185650.80313273772,168222.7350020436,185650.80313273772
2024-08-23,167645.14787435805,185012.41736003265,167645.14787435805,185012.41736003265
2024-08-26,168678.74543905532,186154.81466838226,168678.74543905532,186154.81466838226
2024-08-27,168557.13975668227,186020.40838786468,168557.13975668227,186020.40838786468
2024-08-28,168374.7384810475,185818.80697795257,168374.7384810475,185818.80697795257
2024-08-29,168587.53755331313,186054.00595256194,168587.53755331313,186054.00595256194
2024-08-30,168192.33720541274,185617.20556804046,168192.33720541274,185617.20556804046
2024-09-02,167249.94752645766,184575.61697551116,167249.94752645766,184575.61697551116
2024-09-03,167553.93998861586,184911.60864421233,167553.93998861586,184911.60864421233
2024-09-04,166398.73674154555,183634.80505534515,166398.73674154555,183634.80505534515
2024-09-05,167584.33778524672,184945.2062089096,167584.33778524672,184945.2062089096
2024-09-06,168040.34822225844,185449.21774455413,168040.34822225844,185449.21774455413
2024-09-09,166824.3493819264,184105.2190262924,166824.3493819264,184105.2190262924
2024-09-10,167918.7425398854,185314.81146403655,167918.7425398854,185314.81146403655
2024-09-11,168800.33662557876,186289.20492717132,168800.33662557876,186289.20492717132
2024-09-12,168465.9463667897,185919.61569377288,168465.9463667897,185919.61569377288
2024-09-13,170897.94404745376,188607.61313029632,170897.94404745376,188607.61313029632
2024-09-18,170837.14845419204,188540.4180009018,170837.14845419204,188540.4180009018
2024-09-19,170563.53929281508,188238.00787516937,170563.53929281508,188238.00787516937
2024-09-20,172478.74543905532,190354.81466838226,172478.74543905532,190354.81466838226
2024-09-23,173937.94114828383,191967.60992595062,173937.94114828383,191967.60992595062
2024-09-24,173512.34300375258,191497.21197673187,173512.34300375258,191497.21197673187
2024-09-25,174819.5352339772,192942.00338908538,174819.5352339772,192942.00338908538
2024-09-26,177089.6691795585,195248.49743393206,177089.6691795585,195248.49743393206
2024-09-27,181303.61858238932,199463.00656279028,181303.61858238932,199463.00656279028
2024-09-30,186733.0074076725,204894.43456615566,186733.0074076725,204894.43456615566
2024-10-08,192729.99160695198,210897.15657365433,192729.99160695198,210897.15657365433
2024-10-09,199340.23964892197,217507.9643416517,199340.23964892197,217507.9643416517
2024-10-10,190254.11391439033,208422.39833314746,190254.11391439033,208422.39833314746
2024-10-11,191129.64459858226,209298.4887433668,191129.64459858226,209298.4887433668
2024-10-14,202226.9014767537,220397.78479962042,202226.9014767537,220397.78479962042
2024-10-15,198203.36164879688,216374.80469769103,198203.36164879688,216374.80469769103
2024-10-16,200805.03765240926,219958.24761055454,200805.03765240926,219958.24761055454
2024-10-17,202359.03617039937,221660.24598740085,202359.03617039937,221660.24598740085
2024-10-18,217588.2253517272,238339.83413837894,217588.2253517272,238339.83413837894
2024-10-21,223182.62742654103,244467.0364107941,223182.62742654103,244467.0364107941
2024-10-22,214480.22831574696,234935.8373846863,214480.22831574696,234935.8373846863
2024-10-23,211061.43528119344,231191.44501350864,211061.43528119344,231191.44501350864
2024-10-24,208575.03024235982,228468.2394947861,208575.03024235982,228468.2394947861
2024-10-25,210129.02876034993,230170.23787163242,210129.02876034993,230170.23787163242
2024-10-28,214480.22831574696,234935.8373846863,214480.22831574696,234935.8373846863
2024-10-29,213237.02579633016,233574.23462532504,213237.02579633016,233574.23462532504
2024-10-30,217899.0213503005,238680.22975586398,217899.0213503005,238680.22975586398
2024-10-31,225358.23646680135,246849.8463120316,225358.23646680135,246849.8463120316
2024-11-01,208885.82624093312,228808.63511227115,208885.82624093312,228808.63511227115
2024-11-04,217277.4293531539,237999.4385208939,217277.4293531539,237999.4385208939
2024-11-05,239033.42713013905,261827.43608616336,239033.42713013905,261827.43608616336
2024-11-06,236236.22609273213,258763.83494995578,236236.22609273213,258763.83494995578
2024-11-07,255195.02283231038,279528.2313790177,255195.02283231038,279528.2313790177
2024-11-08,248668.23276177663,272379.8422541474,248668.23276177663,272379.8422541474
2024-11-11,255816.63335458058,280209.0429034089,255816.63335458058,280209.0429034089
2024-11-12,255505.83735600728,279868.6472859238,255505.83735600728,279868.6472859238
2024-11-13,253330.22831574696,277485.83738468634,253330.22831574696,277485.83738468634
2024-11-14,246803.4382452132,270337.44825981604,246803.4382452132,270337.44825981604
2024-11-15,234371.43157616872,256721.44095562442,234371.43157616872,256721.44095562442
2024-11-18,222561.03542939443,243786.245175824,222561.03542939443,243786.245175824
2024-11-19,232817.4330581786,255019.4425787781,232817.4330581786,255019.4425787781
2024-11-20,234993.02357331532,257402.2321905945,234993.02357331532,257402.2321905945
2024-11-21,238722.63113156575,261487.04046867831,238722.63113156575,261487.04046867831
2024-11-22,229087.82549992818,250934.6343006943,229087.82549992818,250934.6343006943
2024-11-25,226912.23498479146,248551.8446888779,226912.23498479146,248551.8446888779
2024-11-26,224115.03394738454,245488.24355267032,224115.03394738454,245488.24355267032
2024-11-27,234682.22757474202,257061.83657310947,234682.22757474202,257061.83657310947
2024-11-28,233128.2290567519,255359.83819626315,233128.2290567519,255359.83819626315
2024-11-29,248668.23276177663,272379.8422541474,248668.23276177663,272379.8422541474
2024-12-02,249600.62075749654,273401.02910660254,249600.62075749654,273401.02910660254
2024-12-03,250533.02727834004,274422.23624847876,250533.02727834004,274422.23624847876
2024-12-04,246803.4382452132,270337.44825981604,246803.4382452132,270337.44825981604
2024-12-05,253641.02431432027,277826.2330021714,253641.02431432027,277826.2330021714
2024-12-06,253330.22831574696,277485.83738468634,253330.22831574696,277485.83738468634
2024-12-09,248046.62223950643,271699.0307297562,248046.62223950643,271699.0307297562
2024-12-10,252708.63631860036,276805.04614971625,252708.63631860036,276805.04614971625
2024-12-11,249536.70042981103,273331.0211286613,249536.70042981103,273331.0211286613
2024-12-12,249544.44330652335,273339.5103067435,249544.44330652335,273339.5103067435
2024-12-13,249552.18618323567,273347.9994848257,249552.18618323567,273347.9994848257
2024-12-16,249580.39481337267,273378.9270190723,249580.39481337267,273378.9270190723
2024-12-17,249588.137690085,273387.4161971545,249588.137690085,273387.4161971545
2024-12-18,249595.8805667973,273395.9053752367,249595.8805667973,273395.9053752367
2024-12-19,249603.62344350963,273404.3945533189,249603.62344350963,273404.3945533189
2024-12-20,249611.36632022195,273412.8837314011,249611.36632022195,273412.8837314011
2024-12-23,249639.57495035895,273443.8112656477,249639.57495035895,273443.8112656477
2024-12-24,249647.31782707127,273452.3004437299,249647.31782707127,273452.3004437299
2024-12-25,249655.0607037836,273460.7896218121,249655.0607037836,273460.7896218121
2024-12-26,249662.8035804959,273469.2787998943,249662.8035804959,273469.2787998943
2024-12-27,249670.54645720823,273477.76797797653,249670.54645720823,273477.76797797653
2024-12-30,249698.75508734523,273508.6955122231,249698.75508734523,273508.6955122231
2024-12-31,249706.49796405755,273517.1846903053,249706.49796405755,273517.1846903053
2025-01-02,249724.4737174822,273536.8930464697,249724.4737174822,273536.8930464697
2025-01-03,247641.16587497873,271254.603888591,247641.16587497873,271254.603888591
2025-01-06,250044.9553952424,273887.9924078781,250044.9553952424,273887.9924078781
2025-01-07,251418.55817892237,275392.79545744247,251418.55817892237,275392.79545744247
2025-01-08,253478.9521203248,277649.9888201553,253478.9521203248,277649.9888201553
2025-01-09,251761.9537577836,275768.9906140167,251761.9537577836,275768.9906140167
2025-01-10,250044.9553952424,273887.9924078781,250044.9553952424,273887.9924078781
2025-01-13,246610.95867016,270125.9959956009,246610.95867016,270125.9959956009
2025-01-14,250731.7670211999,274640.40514429397,250731.7670211999,274640.40514429397
2025-01-15,252792.16096260233,276897.5985070068,252792.16096260233,276897.5985070068
2025-01-16,255195.950482866,279530.98702629394,255195.950482866,279530.98702629394
2025-01-17,253822.36816742105,278026.20639999694,253822.36816742105,278026.20639999694
2025-01-20,252792.16096260233,276897.5985070068,252792.16096260233,276897.5985070068
2025-01-21,252792.16096260233,276897.5985070068,252792.16096260233,276897.5985070068
2025-01-22,247984.56145383997,271630.79904516524,247984.56145383997,271630.79904516524
2025-01-23,254165.7637462823,278402.4015565712,254165.7637462823,278402.4015565712
2025-01-24,254852.55490400476,279154.7918697197,254852.55490400476,279154.7918697197
2025-01-27,258286.55162908716,282916.7882819969,258286.55162908716,282916.7882819969
2025-02-05,254165.7637462823,278402.4015565712,254165.7637462823,278402.4015565712
2025-02-06,254165.7637462823,278402.4015565712,254165.7637462823,278402.4015565712
2025-02-07,253478.9521203248,277649.9888201553,253478.9521203248,277649.9888201553
2025-02-10,252413.13834912964,276482.3733841518,252413.13834912964,276482.3733841518
2025-02-11,252420.9745135132,276490.9558499052,252420.9745135132,276490.9558499052
2025-02-12,252534.72570929094,276605.4533470528,252534.72570929094,276605.4533470528
2025-02-13,253006.91204629,277078.3859854217,253006.91204629,277078.3859854217
2025-02-14,262900.0127498114,287178.3999048859,262900.0127498114,287178.3999048859
2025-02-17,268207.0287767851,292395.2867159364,268207.0287767851,292395.2867159364
2025-02-18,269622.2316447699,293938.08984250994,269622.2316447699,293938.08984250994
2025-02-19,275990.6129185164,300880.66942782374,275990.6129185164,300880.66942782374
2025-02-20,277759.63231958984,302809.1905781743,277759.63231958984,302809.1905781743
2025-02-21,289081.2130872214,315151.56961173983,289081.2130872214,315151.56961173983
2025-02-24,284481.830126425,310137.4881872651,284481.830126425,310137.4881872651
2025-02-25,279882.42607750534,305123.3837732789,279882.42607750534,305123.3837732789
2025-02-26,291204.0279332602,317465.7857963559,291204.0279332602,317465.7857963559
2025-02-27,291557.82337822556,317851.48083062144,291557.82337822556,317851.48083062144
2025-02-28,279174.8140994513,304351.9707152364,279174.8140994513,304351.9707152364
2025-03-03,277052.0203415358,302037.7775201318,277052.0203415358,302037.7775201318
2025-03-04,278467.22320952057,303580.58064670535,278467.22320952057,303580.58064670535
2025-03-05,282712.8318134749,308208.99002642604,282712.8318134749,308208.99002642604
2025-03-06,286604.6238843405,312451.6813823697,286604.6238843405,312451.6813823697
2025-03-07,285189.42101635574,310908.87825579615,285189.42101635574,310908.87825579615
2025-03-10,279528.63063254,304737.6887390134,279528.63063254,304737.6887390134
2025-03-11,280590.01696743607,305894.77384180995,280590.01696743607,305894.77384180995
2025-03-12,280590.01696743607,305894.77384180995,280590.01696743607,305894.77384180995
2025-03-13,277405.81578650116,302423.4725543973,277405.81578650116,302423.4725543973
2025-03-14,291557.82337822556,317851.48083062144,291557.82337822556,317851.48083062144
2025-03-17,290142.6205102408,316308.6777040479,290142.6205102408,316308.6777040479
2025-03-18,297218.6137620413,324022.6703474042,297218.6137620413,324022.6703474042
2025-03-19,300049.01949801086,327108.2766005513,300049.01949801086,327108.2766005513
2025-03-20,300049.01949801086,327108.2766005513,300049.01949801086,327108.2766005513
2025-03-21,289435.02962031006,315537.28763551684,289435.02962031006,315537.28763551684
2025-03-24,288019.8267523253,313994.4845089433,288019.8267523253,313994.4845089433
2025-03-25,283066.62725844025,308594.68506069155,283066.62725844025,308594.68506069155
2025-03-26,283774.218148371,309366.0751292226,283774.218148371,309366.0751292226
2025-03-27,287848.602302502,314716.4599678534,287848.602302502,314716.4599678534
2025-03-28,291821.1955898799,318733.058627448,291821.1955898799,318733.058627448
2025-03-31,294929.19062314404,322129.65319951525,294929.19062314404,322129.65319951525
2025-04-01,296777.19687161816,324149.2600282048,296777.19687161816,324149.2600282048
2025-04-02,295643.1789272822,322909.9404176091,295643.1789272822,322909.9404176091
2025-04-03,298373.1813305415,325893.4430440282,298373.1813305415,325893.4430440282
2025-04-07,289259.1810101069,315933.142693839,289259.1810101069,315933.142693839
2025-04-08,291275.195109228,318136.3581021642,291275.195109228,318136.3581021642
2025-04-09,294929.19062314404,322129.65319951525,294929.19062314404,322129.65319951525
2025-04-10,301313.18854031933,329106.4509232854,301313.18854031933,329106.4509232854
2025-04-11,305891.1771648921,334109.53849156847,305891.1771648921,334109.53849156847
2025-04-14,308159.1930264033,336588.1558259343,308159.1930264033,336588.1558259343
2025-04-15,308075.1790874995,336496.3405927037,308075.1790874995,336496.3405927037
2025-04-16,315551.1779659785,344666.5393670415,315551.1779659785,344666.5393670415
2025-04-17,318155.18950162304,347512.351973853,318155.18950162304,347512.351973853
2025-04-18,318911.19478879345,348338.55775197496,318911.19478879345,348338.55775197496
2025-04-21,324833.18613706005,354810.4482968663,324833.18613706005,354810.4482968663
2025-04-22,335669.18181119335,366652.643569312,335669.18181119335,366652.643569312
2025-04-23,315425.18709836376,344528.84934743395,315425.18709836376,344528.84934743395
2025-04-24,318869.1778057612,348292.6391919469,318869.1778057612,348292.6391919469
2025-04-25,316685.19591031445,345905.8589776372,316685.19591031445,345905.8589776372
2025-04-28,313955.19350705517,342922.3563512181,313955.19350705517,342922.3563512181
2025-04-29,316139.1954296626,345309.1584523534,316139.1954296626,345309.1584523534
2025-04-30,314207.1952694453,343197.7582772587,314207.1952694453,343197.7582772587
2025-05-06,320129.1866177119,349669.64882215013,320129.1866177119,349669.64882215013
2025-05-07,322607.18725858105,352377.74952252855,322607.18725858105,352377.74952252855
2025-05-08,317819.19382748974,347145.15670140734,317819.19382748974,347145.15670140734
2025-05-09,316727.19286618603,345951.7556508397,316727.19286618603,345951.7556508397
2025-05-12,310217.18405423535,338837.24602063646,310217.18405423535,338837.24602063646
2025-05-13,303775.5126184026,331798.9532420363,303775.5126184026,331798.9532420363
2025-05-14,306394.22349987424,334659.1651270117,306394.22349987424,334659.1651270117
2025-05-15,304149.6301001111,332207.57233593124,304149.6301001111,332207.57233593124
2025-05-16,309387.0295649568,337927.97175142425,309387.0295649568,337927.97175142425
2025-05-19,310883.41029940045,339562.35070917266,310883.41029940045,339562.35070917266
2025-05-20,323228.72974334157,353046.1719462599,323228.72974334157,353046.1719462599
2025-05-21,328840.22439179814,359175.16610119,328840.22439179814,359175.16610119
2025-05-22,323602.8249269525,353454.766685697,323602.8249269525,353454.766685697
2025-05-23,324351.0152941743,354271.9561645712,324351.0152941743,354271.9561645712
2025-05-26,319113.61582932866,348551.5567490782,319113.61582932866,348551.5567490782
2025-05-27,326595.63099203503,356723.57331010955,326595.63099203503,356723.57331010955
2025-05-28,324772.4573201419,354762.3993585514,324772.4573201419,354762.3993585514
2025-05-29,324323.9340023527,354244.9089274848,324323.9340023527,354244.9089274848
2025-05-30,326749.75096745585,356894.52745775826,326749.75096745585,356894.52745775826
2025-06-03,332409.95038910006,363076.9268260444,332409.95038910006,363076.9268260444
2025-06-04,332814.24518389796,363518.5211406196,332814.24518389796,363518.5211406196
2025-06-05,330388.4282187948,360868.90261034615,330388.4282187948,360868.90261034615
2025-06-06,331197.0419065485,361752.1175609077,331197.0419065485,361752.1175609077
2025-06-09,332409.95038910006,363076.9268260444,332409.95038910006,363076.9268260444
2025-06-10,334027.12956829165,364843.3040843452,334027.12956829165,364843.3040843452
2025-06-11,335240.0380508432,366168.1133494819,335240.0380508432,366168.1133494819
2025-06-12,336452.9465333948,367492.9226146186,336452.9465333948,367492.9226146186
2025-06-13,333622.83477349376,364401.70976977,333622.83477349376,364401.70976977
2025-06-16,337665.8309177885,368817.7055583442,337665.8309177885,368817.7055583442
2025-06-17,336857.2413281927,367934.5169291938,336857.2413281927,367934.5169291938
2025-06-18,340495.94267768954,371908.91840319283,340495.94267768954,371908.91840319283
2025-06-19,340091.64788289164,371467.32408861764,340091.64788289164,371467.32408861764
2025-06-20,343730.3492323885,375441.72556261666,343730.3492323885,375441.72556261666
2025-06-23,348177.6401714811,380299.3156657661,348177.6401714811,380299.3156657661
2025-06-24,348986.2297610769,381182.50429491646,348986.2297610769,381182.50429491646
2025-06-25,352624.93111057376,385156.9057689155,352624.93111057376,385156.9057689155
2025-06-26,356263.6324600706,389131.3072429145,356263.6324600706,389131.3072429145
2025-06-27,346560.43689413165,378532.91208605416,346560.43689413165,378532.91208605416
2025-06-30,346156.14209933375,378091.31777147896,346156.14209933375,378091.31777147896
2025-07-01,345233.4569865115,377083.5073687525,345233.4569865115,377083.5073687525
2025-07-02,345244.18506870326,377095.2305194374,345244.18506870326,377095.2305194374
2025-07-03,345254.91315089504,377106.9536701223,345254.91315089504,377106.9536701223
2025-07-04,344782.7793523553,376635.8149400757,344782.7793523553,376635.8149400757
2025-07-07,341589.6453735819,373446.1928791105,341589.6453735819,373446.1928791105
2025-07-08,355760.18402498704,388789.9610926382,355760.18402498704,388789.9610926382
2025-07-09,355760.18402498704,388780.17687618535,355760.18402498704,388780.17687618535
2025-07-10,356638.57271593553,389740.06451785367,356638.57271593553,389740.06451785367
2025-07-11,354003.3804647301,386860.3729855994,354003.3804647301,386860.3729855994
2025-07-14,355760.18402498704,388780.17687618535,355760.18402498704,388780.17687618535
2025-07-15,375084.9708310936,409897.9624581317,375084.9708310936,409897.9624581317
2025-07-16,372449.77857988817,407018.27092587744,372449.77857988817,407018.27092587744
2025-07-17,390017.78800409776,426216.28122448723,390017.78800409776,426216.28122448723
2025-07-18,387382.5957528923,423336.589692233,387382.5957528923,423336.589692233
2025-07-21,389139.3731347893,425256.36497556965,389139.3731347893,425256.36497556965
2025-07-22,387382.5957528923,423336.589692233,387382.5957528923,423336.589692233
2025-07-23,385625.79219263536,421416.7858016471,385625.79219263536,421416.7858016471
2025-07-24,386504.18088358385,422376.67344331543,386504.18088358385,422376.67344331543
2025-07-25,388260.9844438408,424296.4773339013,388260.9844438408,424296.4773339013
2025-07-28,396166.5873758171,432935.5805379132,396166.5873758171,432935.5805379132
2025-07-29,408464.18611925584,446374.1791647653,408464.18611925584,446374.1791647653
2025-07-30,408464.18611925584,446374.1791647653,408464.18611925584,446374.1791647653
2025-07-31,410220.9896795128,448293.9830553511,410220.9896795128,448293.9830553511
2025-08-01,401436.971878228,438694.9636024217,401436.971878228,438694.9636024217
2025-08-04,402315.3867475365,439654.87985133927,402315.3867475365,439654.87985133927
2025-08-05,404072.19030779344,441574.6837419251,404072.19030779344,441574.6837419251
2025-08-06,405828.9938680504,443494.48763251107,405828.9938680504,443494.48763251107
2025-08-07,404950.5789987419,442534.5713835935,404950.5789987419,442534.5713835935
2025-08-08,403193.77543848497,440614.76749300753,403193.77543848497,440614.76749300753
2025-08-11,413734.57062166673,452133.56222927367,413734.57062166673,452133.56222927367
2025-08-12,424275.3919832085,463652.3855727891,424275.3919832085,463652.3855727891
2025-08-13,447992.17460077745,489569.6665775756,447992.17460077745,489569.6665775756
2025-08-14,438329.79428690416,479010.788090227,438329.79428690416,479010.788090227
2025-08-15,442721.79009836656,483810.2835130672,442721.79009836656,483810.2835130672
2025-08-18,460289.77334421617,503008.26520442765,460289.77334421617,503008.26520442765
2025-08-19,468195.3762761925,511647.36840843956,468195.3762761925,511647.36840843956
2025-08-20,472587.3720876549,516446.8638312797,472587.3720876549,516446.8638312797
2025-08-21,471708.9833967064,515486.97618961136,471708.9833967064,515486.97618961136
2025-08-22,491033.79638117296,536604.790378807,491033.79638117296,536604.790378807
2025-08-25,515628.9938680504,563481.9876325111,515628.9938680504,563481.9876325111
2025-08-26,516507.3825589989,564441.8752741794,516507.3825589989,564441.8752741794
2025-08-27,520899.3783704613,569241.3706970195,520899.3783704613,569241.3706970195
2025-08-28,559549.0043393944,611476.9990754108,559549.0043393944,611476.9990754108
2025-08-29,566576.1662237023,619156.1574232558,566576.1662237023,619156.1574232558
2025-09-01,593806.5821401451,648913.0748164634,593806.5821401451,648913.0748164634
2025-09-02,560427.3930303429,612436.8867170791,560427.3930303429,612436.8867170791
2025-09-03,567454.6072713707,620116.1022794227,567454.6072713707,620116.1022794227
2025-09-04,520020.9896795128,568281.4830553512,520020.9896795128,568281.4830553512
2025-09-05,554278.5674802635,605717.5587964038,554278.5674802635,605717.5587964038
2025-09-08,536710.5842344139,586519.5771050433,536710.5842344139,586519.5771050433
2025-09-09,525291.3741819237,574040.8661198596,525291.3741819237,574040.8661198596
2025-09-10,545494.5758573387,596118.5679507236,545494.5758573387,596118.5679507236
2025-09-11,599955.4076902245,655632.4027371387,599955.4076902245,655632.4027371387
2025-09-12,590292.9750196312,645073.4670352916,590292.9750196312,645073.4670352916
2025-09-15,585900.9792081688,640273.9716124515,585900.9792081688,640273.9716124515
2025-09-16,587657.8089467857,642193.8041102866,587657.8089467857,642193.8041102866
2025-09-17,591171.3637105797,646033.3546769599,591171.3637105797,646033.3546769599
2025-09-18,598198.5779516075,653712.5702393035,598198.5779516075,653712.5702393035
2025-09-19,606104.1808835838,662351.6734433154,606104.1808835838,662351.6734433154
2025-09-22,624550.6051771019,682509.5999908427,624550.6051771019,682509.5999908427
2025-09-23,627185.7712499474,685389.2629158477,627185.7712499474,685389.2629158477
2025-09-24,628942.6009885643,687309.0954136829,628942.6009885643,687309.0954136829
2025-09-25,637726.5926114891,696908.0862593631,637726.5926114891,696908.0862593631
2025-09-26,614009.7838155602,670990.7766473274,614009.7838155602,670990.7766473274
2025-09-29,628064.1599408959,686349.150557516,628064.1599408959,686349.150557516
2025-09-30,622793.775438485,680589.7674930076,622793.775438485,680589.7674930076
2025-10-09,629820.9896795128,688268.9830553512,629820.9896795128,688268.9830553512
2025-10-10,608739.3993131493,665231.3935828189,608739.3993131493,665231.3935828189
2025-10-13,595563.3595220421,650832.8500998,595563.3595220421,650832.8500998
2025-10-14,561305.7817212914,613396.7743587474,561305.7817212914,613396.7743587474
2025-10-15,577995.3762761925,631634.8684084396,577995.3762761925,631634.8684084396
2025-10-16,582387.3720876549,636434.3638312797,582387.3720876549,636434.3638312797
2025-10-17,557792.1746007774,609557.1665775756,557792.1746007774,609557.1665775756
2025-10-20,576238.5988942955,629715.0931251029,576238.5988942955,629715.0931251029
2025-10-21,612253.0064336632,669071.0013639907,612253.0064336632,669071.0013639907
2025-10-22,607860.9582654808,664271.4487266521,607860.9582654808,664271.4487266521
2025-10-23,596441.8005697106,651792.7949559669,596441.8005697106,651792.7949559669
2025-10-24,628942.6009885643,687309.0954136829,628942.6009885643,687309.0954136829
2025-10-27,661443.4014074181,722825.3958713989,661443.4014074181,722825.3958713989
2025-10-28,662321.7900983666,723785.2835130672,662321.7900983666,723785.2835130672
2025-10-29,671984.1704122399,734344.1620004157,671984.1704122399,734344.1620004157
2025-10-30,650024.1913549278,710346.6848862151,650024.1913549278,710346.6848862151
2025-10-31,618401.7796270226,675790.2720701675,618401.7796270226,675790.2720701675
2025-11-03,616105.1716540195,673901.163708542,616105.1716540195,673901.163708542
2025-11-04,615828.0283038069,673537.3659114384,615828.0283038069,673537.3659114384
2025-11-05,615847.1522764097,673558.293445685,615847.1522764097,673558.293445685
2025-11-06,615866.2762490124,673579.2209799315,615866.2762490124,673579.2209799315
2025-11-07,615885.4002216152,673600.1485141781,615885.4002216152,673600.1485141781
2025-11-10,615955.0721394235,673676.3911169178,615955.0721394235,673676.3911169178
2025-11-11,615974.1961120262,673697.3186511644,615974.1961120262,673697.3186511644
2025-11-12,615993.320084629,673718.246185411,615993.320084629,673718.246185411
2025-11-13,616012.4440572318,673739.1737196576,616012.4440572318,673739.1737196576
2025-11-14,616031.5991257249,673760.1012539042,616031.5991257249,673760.1012539042
